transactionid,saledate,receiptnumber,servicecharge,servicechargevat,transactionexcludevat,servicechargepercent,vatpercent,otheramountdiscount,totalproductamount,totalpayamount
44881,2019-01-20,033012019/200064,52500.0000,5250.0000,70000.0000,7.5000,10.0000,0.0000,19.0000,827750.0000
76620,2019-01-20,033012019/200063,45975.0000,4598.0000,61300.0000,7.5000,10.0000,0.0000,15.0000,724873.0000
44881,2019-01-20,033012019/200064,52500.0000,5250.0000,70000.0000,7.5000,10.0000,0.0000,19.0000,827750.0000
44891,2019-01-20,033012019/200068,24300.0000,2430.0000,32400.0000,7.5000,10.0000,0.0000,8.0000,383130.0000
76626,2019-01-20,033012019/200066,21750.0000,2175.0000,29000.0000,7.5000,10.0000,0.0000,7.0000,342925.0000
44886,2019-01-20,033012019/200065,39225.0000,3923.0000,41840.0000,7.5000,10.0000,0.0000,15.0000,503388.0000
44893,2019-01-20,033012019/200067,12300.0000,1230.0000,16400.0000,7.5000,10.0000,0.0000,3.0000,193930.0000
76626,2019-01-20,033012019/200066,21750.0000,2175.0000,29000.0000,7.5000,10.0000,0.0000,7.0000,342925.0000
44893,2019-01-20,033012019/200067,12300.0000,1230.0000,16400.0000,7.5000,10.0000,0.0000,3.0000,193930.0000
44891,2019-01-20,033012019/200068,24300.0000,2430.0000,32400.0000,7.5000,10.0000,0.0000,8.0000,383130.0000
76628,2019-01-20,033012019/200069,51825.0000,5183.0000,69100.0000,7.5000,10.0000,0.0000,8.0000,817108.0000
76624,2019-01-20,033012019/200070,38100.0000,3810.0000,50800.0000,7.5000,10.0000,0.0000,14.0000,600710.0000
76624,2019-01-20,033012019/200070,42075.0000,4208.0000,56100.0000,7.5000,10.0000,0.0000,15.0000,663383.0000
76628,2019-01-20,033012019/200069,51825.0000,5183.0000,69100.0000,7.5000,10.0000,0.0000,8.0000,817108.0000
44889,2019-01-20,033012019/200071,29925.0000,2993.0000,39900.0000,7.5000,10.0000,0.0000,12.0000,471818.0000
76624,2019-01-20,033012019/200070,42075.0000,4208.0000,56100.0000,7.5000,10.0000,0.0000,15.0000,663383.0000
44889,2019-01-20,033012019/200071,29925.0000,2993.0000,39900.0000,7.5000,10.0000,0.0000,12.0000,471818.0000
76629,2019-01-20,033012019/200072,21375.0000,2138.0000,28500.0000,7.5000,10.0000,0.0000,7.0000,337013.0000
76629,2019-01-20,033012019/200072,21375.0000,2138.0000,28500.0000,7.5000,10.0000,0.0000,7.0000,337013.0000
44892,2019-01-20,033012019/200073,40725.0000,4073.0000,54300.0000,7.5000,10.0000,0.0000,11.0000,642098.0000
44890,2019-01-20,033012019/200074,9675.0000,968.0000,12900.0000,7.5000,10.0000,0.0000,4.0000,152543.0000
76631,2019-01-20,033012019/200075,24975.0000,2498.0000,33300.0000,7.5000,10.0000,0.0000,6.0000,393773.0000
44892,2019-01-20,033012019/200073,40725.0000,4073.0000,54300.0000,7.5000,10.0000,0.0000,11.0000,642098.0000
44895,2019-01-20,033012019/200076,37950.0000,3795.0000,50600.0000,7.5000,10.0000,0.0000,11.0000,598345.0000
44890,2019-01-20,033012019/200074,9675.0000,968.0000,12900.0000,7.5000,10.0000,0.0000,4.0000,152543.0000
76631,2019-01-20,033012019/200075,24975.0000,2498.0000,33300.0000,7.5000,10.0000,0.0000,6.0000,393773.0000
44895,2019-01-20,033012019/200076,37950.0000,3795.0000,40480.0000,7.5000,10.0000,0.0000,11.0000,487025.0000
76630,2019-01-20,033012019/200077,31575.0000,3158.0000,42100.0000,7.5000,10.0000,0.0000,8.0000,497833.0000
76625,2019-01-20,033012019/200078,18825.0000,1883.0000,25100.0000,7.5000,10.0000,0.0000,6.0000,296808.0000
76630,2019-01-20,033012019/200077,31575.0000,3158.0000,42100.0000,7.5000,10.0000,0.0000,8.0000,497833.0000
76633,2019-01-20,033012019/200079,29925.0000,2993.0000,39900.0000,7.5000,10.0000,0.0000,8.0000,471818.0000
44896,2019-01-20,033012019/200080,29475.0000,2948.0000,39300.0000,7.5000,10.0000,0.0000,6.0000,464723.0000
76625,2019-01-20,033012019/200078,18825.0000,1883.0000,25100.0000,7.5000,10.0000,0.0000,6.0000,296808.0000
76633,2019-01-20,033012019/200079,29925.0000,2993.0000,39900.0000,7.5000,10.0000,0.0000,8.0000,471818.0000
44897,2019-01-20,033012019/200082,26700.0000,2670.0000,35600.0000,7.5000,10.0000,0.0000,10.0000,420970.0000
44896,2019-01-20,033012019/200080,29475.0000,2948.0000,31440.0000,7.5000,10.0000,0.0000,6.0000,378263.0000
14131,2019-01-20,033012019/200081,6150.0000,615.0000,8200.0000,7.5000,10.0000,0.0000,1.0000,96965.0000
14131,2019-01-20,033012019/200081,6150.0000,615.0000,8200.0000,7.5000,10.0000,0.0000,1.0000,96965.0000
44898,2019-01-20,033012019/200083,47850.0000,4785.0000,63800.0000,7.5000,10.0000,0.0000,12.0000,754435.0000
76627,2019-01-20,033012019/200084,40350.0000,4035.0000,53800.0000,7.5000,10.0000,0.0000,12.0000,636185.0000
44897,2019-01-20,033012019/200082,26700.0000,2670.0000,35600.0000,7.5000,10.0000,0.0000,10.0000,420970.0000
44898,2019-01-20,033012019/200083,47850.0000,4785.0000,63800.0000,7.5000,10.0000,0.0000,12.0000,754435.0000
76627,2019-01-20,033012019/200084,40350.0000,4035.0000,53800.0000,7.5000,10.0000,0.0000,12.0000,636185.0000
76634,2019-01-20,033012019/200085,25725.0000,2573.0000,34300.0000,7.5000,10.0000,0.0000,9.0000,405598.0000
76634,2019-01-20,033012019/200085,25725.0000,2573.0000,34300.0000,7.5000,10.0000,0.0000,9.0000,405598.0000
76632,2019-01-20,033012019/200086,30300.0000,3030.0000,40400.0000,7.5000,10.0000,0.0000,9.0000,477730.0000
76632,2019-01-20,033012019/200086,30300.0000,3030.0000,40400.0000,7.5000,10.0000,0.0000,9.0000,477730.0000
44899,2019-01-20,033012019/200090,31275.0000,3128.0000,41700.0000,7.5000,10.0000,0.0000,10.0000,493103.0000
44902,2019-01-20,033012019/200088,9900.0000,990.0000,13200.0000,7.5000,10.0000,0.0000,4.0000,156090.0000
76639,2019-01-20,033012019/200087,21075.0000,2108.0000,28100.0000,7.5000,10.0000,0.0000,5.0000,332283.0000
44900,2019-01-20,033012019/200089,23025.0000,2303.0000,30700.0000,7.5000,10.0000,0.0000,6.0000,363028.0000
76639,2019-01-20,033012019/200087,21075.0000,2108.0000,28100.0000,7.5000,10.0000,0.0000,5.0000,332283.0000
44902,2019-01-20,033012019/200088,9900.0000,990.0000,13200.0000,7.5000,10.0000,0.0000,4.0000,156090.0000
44901,2019-01-20,033012019/200091,43125.0000,4313.0000,57500.0000,7.5000,10.0000,0.0000,12.0000,679938.0000
76637,2019-01-20,033012019/200092,32625.0000,3263.0000,43500.0000,7.5000,10.0000,0.0000,12.0000,514388.0000
44900,2019-01-20,033012019/200089,23025.0000,2303.0000,30700.0000,7.5000,10.0000,0.0000,6.0000,363028.0000
76640,2019-01-20,033012019/200093,39525.0000,3953.0000,52700.0000,7.5000,10.0000,0.0000,9.0000,623178.0000
44899,2019-01-20,033012019/200090,31275.0000,3128.0000,41700.0000,7.5000,10.0000,0.0000,10.0000,493103.0000
44901,2019-01-20,033012019/200091,43125.0000,4313.0000,57500.0000,7.5000,10.0000,0.0000,12.0000,679938.0000
76637,2019-01-20,033012019/200092,32625.0000,3263.0000,43500.0000,7.5000,10.0000,0.0000,12.0000,514388.0000
76635,2019-01-20,033012019/200097,42000.0000,4200.0000,56000.0000,7.5000,10.0000,0.0000,12.0000,662200.0000
76640,2019-01-20,033012019/200093,33075.0000,3308.0000,44100.0000,7.5000,10.0000,0.0000,7.0000,521483.0000
14132,2019-01-20,033012019/200094,4350.0000,435.0000,5800.0000,7.5000,10.0000,0.0000,1.0000,68585.0000
14132,2019-01-20,033012019/200094,4350.0000,435.0000,5800.0000,7.5000,10.0000,0.0000,1.0000,68585.0000
76641,2019-01-20,033012019/200096,19725.0000,1973.0000,26300.0000,7.5000,10.0000,0.0000,5.0000,310998.0000
14133,2019-01-20,033012019/200095,11925.0000,1193.0000,15900.0000,7.5000,10.0000,0.0000,4.0000,188018.0000
14133,2019-01-20,033012019/200095,11925.0000,1193.0000,15900.0000,7.5000,10.0000,0.0000,4.0000,188018.0000
76641,2019-01-20,033012019/200096,19725.0000,1973.0000,26300.0000,7.5000,10.0000,0.0000,5.0000,310998.0000
76635,2019-01-20,033012019/200097,42000.0000,4200.0000,56000.0000,7.5000,10.0000,0.0000,12.0000,662200.0000
76635,2019-01-20,033012019/200097,42000.0000,4200.0000,56000.0000,7.5000,10.0000,0.0000,12.0000,662200.0000
44903,2019-01-20,033012019/200098,22650.0000,2265.0000,30200.0000,7.5000,10.0000,0.0000,9.0000,357115.0000
44903,2019-01-20,033012019/200098,22650.0000,2265.0000,30200.0000,7.5000,10.0000,0.0000,9.0000,357115.0000
76636,2019-01-20,033012019/200101,17175.0000,1718.0000,22900.0000,7.5000,10.0000,0.0000,6.0000,270793.0000
14135,2019-01-20,033012019/200099,4500.0000,450.0000,6000.0000,7.5000,10.0000,0.0000,1.0000,70950.0000
14136,2019-01-20,033012019/200100,15675.0000,1568.0000,20900.0000,7.5000,10.0000,0.0000,4.0000,247143.0000
14135,2019-01-20,033012019/200099,4500.0000,450.0000,6000.0000,7.5000,10.0000,0.0000,1.0000,70950.0000
14136,2019-01-20,033012019/200100,15675.0000,1568.0000,20900.0000,7.5000,10.0000,0.0000,4.0000,247143.0000
76636,2019-01-20,033012019/200101,17175.0000,1718.0000,22900.0000,7.5000,10.0000,0.0000,6.0000,270793.0000
14134,2019-01-20,033012019/200093,33075.0000,3308.0000,44100.0000,7.5000,10.0000,0.0000,7.0000,521483.0000
14134,2019-01-20,033012019/200093,33075.0000,3308.0000,44100.0000,7.5000,10.0000,0.0000,7.0000,521483.0000
76638,2019-01-20,033012019/200102,30300.0000,3030.0000,40400.0000,7.5000,10.0000,0.0000,8.0000,477730.0000
76638,2019-01-20,033012019/200102,30300.0000,3030.0000,40400.0000,7.5000,10.0000,0.0000,8.0000,477730.0000
76642,2019-01-20,033012019/200104,20925.0000,2093.0000,27900.0000,7.5000,10.0000,0.0000,6.0000,329918.0000
76643,2019-01-20,033012019/200103,27825.0000,2783.0000,37100.0000,7.5000,10.0000,0.0000,11.0000,438708.0000
76643,2019-01-20,033012019/200103,27825.0000,2783.0000,37100.0000,7.5000,10.0000,0.0000,11.0000,438708.0000
76642,2019-01-20,033012019/200104,20925.0000,2093.0000,27900.0000,7.5000,10.0000,0.0000,6.0000,329918.0000
76644,2019-01-20,033012019/200105,25200.0000,2520.0000,33600.0000,7.5000,10.0000,0.0000,8.0000,397320.0000
44910,2019-01-20,,1200.0000,120.0000,1600.0000,7.5000,10.0000,0.0000,1.0000,18920.0000
76644,2019-01-20,033012019/200105,25200.0000,2520.0000,33600.0000,7.5000,10.0000,0.0000,8.0000,397320.0000
14137,2019-01-20,033012019/200106,7800.0000,780.0000,10400.0000,7.5000,10.0000,0.0000,2.0000,122980.0000
14137,2019-01-20,033012019/200106,7800.0000,780.0000,10400.0000,7.5000,10.0000,0.0000,2.0000,122980.0000
76646,2019-01-20,033012019/200107,58275.0000,5828.0000,77700.0000,7.5000,10.0000,0.0000,9.0000,918803.0000
76647,2019-01-20,033012019/200108,14400.0000,1440.0000,19200.0000,7.5000,10.0000,0.0000,3.0000,227040.0000
76646,2019-01-20,033012019/200107,58275.0000,5828.0000,62160.0000,7.5000,10.0000,0.0000,9.0000,747863.0000
76647,2019-01-20,033012019/200108,14400.0000,1440.0000,19200.0000,7.5000,10.0000,0.0000,3.0000,227040.0000
44904,2019-01-20,033012019/200109,16200.0000,1620.0000,21600.0000,7.5000,10.0000,0.0000,9.0000,255420.0000
44905,2019-01-20,033012019/200110,10200.0000,1020.0000,13600.0000,7.5000,10.0000,0.0000,5.0000,160820.0000
44904,2019-01-20,033012019/200109,16200.0000,1620.0000,21600.0000,7.5000,10.0000,0.0000,9.0000,255420.0000
44905,2019-01-20,033012019/200110,10200.0000,1020.0000,13600.0000,7.5000,10.0000,0.0000,5.0000,160820.0000
76652,2019-01-20,033012019/200111,5550.0000,555.0000,7400.0000,7.5000,10.0000,0.0000,3.0000,87505.0000
76652,2019-01-20,033012019/200111,5550.0000,555.0000,7400.0000,7.5000,10.0000,0.0000,3.0000,87505.0000
44908,2019-01-20,033012019/200113,19875.0000,1988.0000,26500.0000,7.5000,10.0000,0.0000,5.0000,313363.0000
44906,2019-01-20,033012019/200112,23550.0000,2355.0000,31400.0000,7.5000,10.0000,0.0000,7.0000,371305.0000
44906,2019-01-20,033012019/200112,23550.0000,2355.0000,31400.0000,7.5000,10.0000,0.0000,7.0000,371305.0000
76651,2019-01-20,033012019/200114,19200.0000,1920.0000,25600.0000,7.5000,10.0000,0.0000,5.0000,302720.0000
44908,2019-01-20,033012019/200113,19875.0000,1988.0000,26500.0000,7.5000,10.0000,0.0000,5.0000,313363.0000
76651,2019-01-20,033012019/200114,19200.0000,1920.0000,25600.0000,7.5000,10.0000,0.0000,5.0000,302720.0000
44909,2019-01-20,033012019/200115,12225.0000,1223.0000,16300.0000,7.5000,10.0000,0.0000,4.0000,192748.0000
44909,2019-01-20,033012019/200115,12225.0000,1223.0000,16300.0000,7.5000,10.0000,0.0000,4.0000,192748.0000
76650,2019-01-20,033012019/200116,17850.0000,1785.0000,23800.0000,7.5000,10.0000,0.0000,6.0000,281435.0000
44911,2019-01-20,033012019/200118,33375.0000,3338.0000,44500.0000,7.5000,10.0000,0.0000,9.0000,526213.0000
76650,2019-01-20,033012019/200116,17850.0000,1785.0000,23800.0000,7.5000,10.0000,0.0000,6.0000,281435.0000
76653,2019-01-20,033012019/200117,26250.0000,2625.0000,35000.0000,7.5000,10.0000,0.0000,9.0000,413875.0000
76653,2019-01-20,033012019/200117,26250.0000,2625.0000,35000.0000,7.5000,10.0000,0.0000,9.0000,413875.0000
76649,2019-01-20,033012019/200119,14850.0000,1485.0000,19800.0000,7.5000,10.0000,0.0000,5.0000,234135.0000
44911,2019-01-20,033012019/200118,33375.0000,3338.0000,44500.0000,7.5000,10.0000,0.0000,9.0000,526213.0000
76649,2019-01-20,033012019/200119,14850.0000,1485.0000,19800.0000,7.5000,10.0000,0.0000,5.0000,234135.0000
14138,2019-01-20,033012019/200120,10725.0000,1073.0000,14300.0000,7.5000,10.0000,0.0000,5.0000,169098.0000
14138,2019-01-20,033012019/200120,10725.0000,1073.0000,14300.0000,7.5000,10.0000,0.0000,5.0000,169098.0000
44913,2019-01-20,033012019/200121,18750.0000,1875.0000,25000.0000,7.5000,10.0000,0.0000,7.0000,295625.0000
44913,2019-01-20,033012019/200121,18750.0000,1875.0000,25000.0000,7.5000,10.0000,0.0000,7.0000,295625.0000
76648,2019-01-20,033012019/200136,14775.0000,1478.0000,19624.0000,7.5000,10.0000,0.0000,7.0000,332877.0000
76648,2019-01-20,033012019/200136,14775.0000,1478.0000,19700.0000,7.5000,10.0000,0.0000,7.0000,332953.0000
76654,2019-01-20,033012019/200122,29625.0000,2963.0000,39500.0000,7.5000,10.0000,0.0000,9.0000,467088.0000
76654,2019-01-20,033012019/200122,29625.0000,2963.0000,31600.0000,7.5000,10.0000,0.0000,9.0000,380188.0000
76661,2019-01-20,033012019/200123,4125.0000,413.0000,5500.0000,7.5000,10.0000,0.0000,1.0000,65038.0000
44914,2019-01-20,033012019/200124,66225.0000,6623.0000,88300.0000,7.5000,10.0000,0.0000,15.0000,1044148.0000
76661,2019-01-20,033012019/200123,4125.0000,413.0000,5500.0000,7.5000,10.0000,0.0000,1.0000,65038.0000
76657,2019-01-20,033012019/200125,33525.0000,3353.0000,44700.0000,7.5000,10.0000,0.0000,8.0000,528578.0000
44914,2019-01-20,033012019/200124,66225.0000,6623.0000,88300.0000,7.5000,10.0000,0.0000,15.0000,1044148.0000
76657,2019-01-20,033012019/200125,33525.0000,3353.0000,44700.0000,7.5000,10.0000,0.0000,8.0000,528578.0000
76656,2019-01-20,033012019/200126,47250.0000,4725.0000,63000.0000,7.5000,10.0000,0.0000,14.0000,744975.0000
76656,2019-01-20,033012019/200126,47250.0000,4725.0000,50400.0000,7.5000,10.0000,0.0000,14.0000,606375.0000
76658,2019-01-20,033012019/200127,19575.0000,1958.0000,26100.0000,7.5000,10.0000,0.0000,4.0000,308633.0000
44912,2019-01-20,033012019/200128,31875.0000,3188.0000,42500.0000,7.5000,10.0000,0.0000,7.0000,502563.0000
76658,2019-01-20,033012019/200127,19575.0000,1958.0000,26100.0000,7.5000,10.0000,0.0000,4.0000,308633.0000
44907,2019-01-20,033012019/200131,29775.0000,2978.0000,39700.0000,7.5000,10.0000,0.0000,14.0000,469453.0000
44912,2019-01-20,033012019/200128,31875.0000,3188.0000,34000.0000,7.5000,10.0000,0.0000,7.0000,409063.0000
76659,2019-01-20,033012019/200130,58275.0000,5828.0000,77700.0000,7.5000,10.0000,0.0000,10.0000,918803.0000
76660,2019-01-20,033012019/200129,35925.0000,3593.0000,47900.0000,7.5000,10.0000,0.0000,10.0000,566418.0000
76660,2019-01-20,033012019/200129,35925.0000,3593.0000,38320.0000,7.5000,10.0000,0.0000,10.0000,461038.0000
44915,2019-01-20,033012019/200132,47775.0000,4778.0000,63700.0000,7.5000,10.0000,0.0000,17.0000,753253.0000
76659,2019-01-20,033012019/200130,58275.0000,5828.0000,62160.0000,7.5000,10.0000,0.0000,10.0000,747863.0000
44907,2019-01-20,033012019/200131,29775.0000,2978.0000,39700.0000,7.5000,10.0000,0.0000,14.0000,469453.0000
44915,2019-01-20,033012019/200132,47775.0000,4778.0000,63700.0000,7.5000,10.0000,0.0000,17.0000,753253.0000
44917,2019-01-20,033012019/200133,37050.0000,3705.0000,49400.0000,7.5000,10.0000,0.0000,10.0000,584155.0000
44917,2019-01-20,033012019/200133,37050.0000,3705.0000,49400.0000,7.5000,10.0000,0.0000,10.0000,584155.0000
76663,2019-01-20,033012019/200134,11475.0000,1148.0000,15300.0000,7.5000,10.0000,0.0000,3.0000,180923.0000
76663,2019-01-20,033012019/200134,11475.0000,1148.0000,15300.0000,7.5000,10.0000,0.0000,3.0000,180923.0000
14139,2019-01-20,033012019/200135,18450.0000,1845.0000,24600.0000,7.5000,10.0000,0.0000,3.0000,290895.0000
14139,2019-01-20,033012019/200135,18450.0000,1845.0000,24600.0000,7.5000,10.0000,0.0000,3.0000,290895.0000
76662,2019-01-20,033012019/200137,9900.0000,990.0000,13200.0000,7.5000,10.0000,0.0000,4.0000,156090.0000
76648,2019-01-20,033012019/200136,14775.0000,1478.0000,19700.0000,7.5000,10.0000,0.0000,7.0000,232953.0000
76648,2019-01-20,033012019/200136,14775.0000,1478.0000,19700.0000,7.5000,10.0000,0.0000,7.0000,232953.0000
44919,2019-01-20,033012019/200141,27600.0000,2760.0000,36800.0000,7.5000,10.0000,0.0000,10.0000,435160.0000
76662,2019-01-20,033012019/200137,9900.0000,990.0000,13200.0000,7.5000,10.0000,0.0000,4.0000,156090.0000
14140,2019-01-20,033012019/200138,15750.0000,1575.0000,21000.0000,7.5000,10.0000,0.0000,5.0000,248325.0000
14140,2019-01-20,033012019/200138,15750.0000,1575.0000,21000.0000,7.5000,10.0000,0.0000,5.0000,248325.0000
44918,2019-01-20,033012019/200139,53775.0000,5378.0000,71700.0000,7.5000,10.0000,0.0000,11.0000,847853.0000
44916,2019-01-20,033012019/200140,44475.0000,4448.0000,59300.0000,7.5000,10.0000,0.0000,9.0000,701223.0000
44918,2019-01-20,033012019/200139,53775.0000,5378.0000,71700.0000,7.5000,10.0000,0.0000,11.0000,847853.0000
44916,2019-01-20,033012019/200140,44475.0000,4448.0000,47440.0000,7.5000,10.0000,0.0000,9.0000,570763.0000
44919,2019-01-20,033012019/200141,27600.0000,2760.0000,36800.0000,7.5000,10.0000,0.0000,10.0000,435160.0000
76666,2019-01-20,033012019/200142,33975.0000,3398.0000,45300.0000,7.5000,10.0000,0.0000,10.0000,535673.0000
76666,2019-01-20,033012019/200142,33975.0000,3398.0000,45300.0000,7.5000,10.0000,0.0000,10.0000,535673.0000
76668,2019-01-20,033012019/200143,26775.0000,2678.0000,35700.0000,7.5000,10.0000,0.0000,9.0000,422153.0000
76664,2019-01-20,033012019/200145,44700.0000,4470.0000,59600.0000,7.5000,10.0000,0.0000,12.0000,704770.0000
44920,2019-01-20,033012019/200144,18075.0000,1808.0000,24100.0000,7.5000,10.0000,0.0000,5.0000,284983.0000
76668,2019-01-20,033012019/200143,26775.0000,2678.0000,35700.0000,7.5000,10.0000,0.0000,9.0000,422153.0000
44920,2019-01-20,033012019/200144,18075.0000,1808.0000,24100.0000,7.5000,10.0000,0.0000,5.0000,284983.0000
76664,2019-01-20,033012019/200145,44700.0000,4470.0000,59600.0000,7.5000,10.0000,0.0000,12.0000,704770.0000
76670,2019-01-20,033012019/200148,35250.0000,3525.0000,47000.0000,7.5000,10.0000,0.0000,11.0000,555775.0000
44921,2019-01-20,033012019/200146,79725.0000,7973.0000,106300.0000,7.5000,10.0000,0.0000,24.0000,1256998.0000
44921,2019-01-20,033012019/200146,79725.0000,7973.0000,106300.0000,7.5000,10.0000,0.0000,24.0000,1256998.0000
14141,2019-01-20,033012019/200147,8175.0000,818.0000,10900.0000,7.5000,10.0000,0.0000,2.0000,128893.0000
14141,2019-01-20,033012019/200147,8175.0000,818.0000,10900.0000,7.5000,10.0000,0.0000,2.0000,128893.0000
76670,2019-01-20,033012019/200148,35250.0000,3525.0000,37600.0000,7.5000,10.0000,0.0000,11.0000,452375.0000
44925,2019-01-20,033012019/200150,50850.0000,5085.0000,67800.0000,7.5000,10.0000,0.0000,17.0000,801735.0000
76665,2019-01-20,033012019/200149,46575.0000,4658.0000,62100.0000,7.5000,10.0000,0.0000,14.0000,734333.0000
44923,2019-01-20,033012019/200152,28200.0000,2820.0000,37600.0000,7.5000,10.0000,0.0000,7.0000,444620.0000
76665,2019-01-20,033012019/200149,52275.0000,5228.0000,69700.0000,7.5000,10.0000,0.0000,16.0000,824203.0000
76665,2019-01-20,033012019/200149,52275.0000,5228.0000,69700.0000,7.5000,10.0000,0.0000,16.0000,824203.0000
44924,2019-01-20,033012019/200151,18900.0000,1890.0000,25200.0000,7.5000,10.0000,0.0000,5.0000,297990.0000
44925,2019-01-20,033012019/200150,50850.0000,5085.0000,67800.0000,7.5000,10.0000,0.0000,17.0000,801735.0000
44924,2019-01-20,033012019/200151,18900.0000,1890.0000,25200.0000,7.5000,10.0000,0.0000,5.0000,297990.0000
76673,2019-01-20,033012019/200154,27525.0000,2753.0000,36700.0000,7.5000,10.0000,0.0000,11.0000,433978.0000
44923,2019-01-20,033012019/200152,28200.0000,2820.0000,37600.0000,7.5000,10.0000,0.0000,7.0000,444620.0000
76677,2019-01-20,,18750.0000,1875.0000,25000.0000,7.5000,10.0000,0.0000,5.0000,295625.0000
76667,2019-01-20,033012019/200153,35100.0000,3510.0000,46800.0000,7.5000,10.0000,0.0000,11.0000,553410.0000
76671,2019-01-20,033012019/200157,31425.0000,3143.0000,41900.0000,7.5000,10.0000,0.0000,12.0000,495468.0000
